"date","location","variable","value"
2021-05-14,"primary_eff","TKN",NA
2021-05-15,"primary_eff","TKN",NA
2021-05-16,"primary_eff","TKN",NA
2021-05-17,"primary_eff","TKN",NA
2021-05-18,"primary_eff","TKN",NA
2021-05-19,"primary_eff","TKN",NA
2021-05-20,"primary_eff","TKN",NA
2021-05-21,"primary_eff","TKN",NA
2021-05-22,"primary_eff","TKN",NA
2021-05-23,"primary_eff","TKN",NA
2021-05-24,"primary_eff","TKN",NA
2021-05-25,"primary_eff","TKN",NA
2021-05-26,"primary_eff","TKN",NA
2021-05-27,"primary_eff","TKN",NA
2021-05-28,"primary_eff","TKN",NA
2021-05-29,"primary_eff","TKN",NA
2021-05-30,"primary_eff","TKN",NA
2021-05-31,"primary_eff","TKN",NA
2021-06-01,"primary_eff","TKN",21.16
2021-06-02,"primary_eff","TKN",29.47
2021-06-03,"primary_eff","TKN",28.98
2021-06-04,"primary_eff","TKN",29.95
2021-06-05,"primary_eff","TKN",57.96
2021-06-06,"primary_eff","TKN",29.19
2021-06-07,"primary_eff","TKN",NA
2021-06-08,"primary_eff","TKN",28.23
2021-06-09,"primary_eff","TKN",25.45
2021-06-10,"primary_eff","TKN",32.91
2021-06-11,"primary_eff","TKN",32.03
2021-06-12,"primary_eff","TKN",30.87
2021-06-13,"primary_eff","TKN",23.35
2021-06-14,"primary_eff","TKN",24.91
2021-06-15,"primary_eff","TKN",26.92
2021-06-16,"primary_eff","TKN",25.38
2021-06-17,"primary_eff","TKN",25.53
2021-06-18,"primary_eff","TKN",25.08
2021-06-19,"primary_eff","TKN",21.28
2021-06-20,"primary_eff","TKN",20.44
2021-06-21,"primary_eff","TKN",24.16
2021-06-22,"primary_eff","TKN",21.29
2021-06-23,"primary_eff","TKN",21.48
2021-06-24,"primary_eff","TKN",25.89
2021-06-25,"primary_eff","TKN",11.56
2021-06-26,"primary_eff","TKN",11.16
2021-06-27,"primary_eff","TKN",7.31
2021-06-28,"primary_eff","TKN",9.27
2021-06-29,"primary_eff","TKN",9.01
2021-06-30,"primary_eff","TKN",7.49
2021-07-01,"primary_eff","TKN",6.2
2021-07-02,"primary_eff","TKN",9.35
2021-07-03,"primary_eff","TKN",8.4
2021-07-04,"primary_eff","TKN",8.76
2021-07-05,"primary_eff","TKN",9.95
2021-07-06,"primary_eff","TKN",13.43
2021-07-07,"primary_eff","TKN",15.34
2021-07-08,"primary_eff","TKN",13.56
2021-07-09,"primary_eff","TKN",14.82
2021-07-10,"primary_eff","TKN",14.58
2021-07-11,"primary_eff","TKN",12.64
2021-07-12,"primary_eff","TKN",NA
2021-07-13,"primary_eff","TKN",14.06
2021-07-14,"primary_eff","TKN",13.74
2021-07-15,"primary_eff","TKN",13.99
2021-07-16,"primary_eff","TKN",15.24
2021-07-17,"primary_eff","TKN",14.7
2021-07-18,"primary_eff","TKN",14.59
2021-07-19,"primary_eff","TKN",15.06
2021-07-20,"primary_eff","TKN",NA
2021-07-21,"primary_eff","TKN",17.26
2021-07-22,"primary_eff","TKN",16.92
2021-07-23,"primary_eff","TKN",17.67
2021-07-24,"primary_eff","TKN",16.58
2021-07-25,"primary_eff","TKN",13.29
2021-07-26,"primary_eff","TKN",14.87
2021-07-27,"primary_eff","TKN",NA
2021-07-28,"primary_eff","TKN",17.28
2021-07-29,"primary_eff","TKN",13.46
2021-07-30,"primary_eff","TKN",15.22
2021-07-31,"primary_eff","TKN",16.16
2021-08-01,"primary_eff","TKN",11.94
2021-08-02,"primary_eff","TKN",12.38
2021-08-03,"primary_eff","TKN",14.29
2021-08-04,"primary_eff","TKN",13.2
2021-08-05,"primary_eff","TKN",12.91
2021-08-06,"primary_eff","TKN",13.68
2021-08-07,"primary_eff","TKN",15.63
2021-08-08,"primary_eff","TKN",19.34
2021-08-09,"primary_eff","TKN",17.22
2021-08-10,"primary_eff","TKN",17.04
2021-08-11,"primary_eff","TKN",15.13
2021-08-12,"primary_eff","TKN",17.11
2021-08-13,"primary_eff","TKN",18.39
2021-08-14,"primary_eff","TKN",20.29
2021-08-15,"primary_eff","TKN",15.88
2021-08-16,"primary_eff","TKN",17.67
2021-08-17,"primary_eff","TKN",16.14
2021-08-18,"primary_eff","TKN",14.19
2021-08-19,"primary_eff","TKN",15.37
2021-08-20,"primary_eff","TKN",14.72
2021-08-21,"primary_eff","TKN",13.51
2021-08-22,"primary_eff","TKN",12.89
2021-08-23,"primary_eff","TKN",14.47
2021-08-24,"primary_eff","TKN",14.96
2021-08-25,"primary_eff","TKN",12.32
2021-08-26,"primary_eff","TKN",11.89
2021-08-27,"primary_eff","TKN",NA
2021-08-28,"primary_eff","TKN",17.23
2021-08-29,"primary_eff","TKN",15.84
2021-08-30,"primary_eff","TKN",16.34
2021-08-31,"primary_eff","TKN",23.5
2021-09-01,"primary_eff","TKN",25.55
2021-09-02,"primary_eff","TKN",30
2021-09-03,"primary_eff","TKN",30.61
2021-09-04,"primary_eff","TKN",NA
2021-09-05,"primary_eff","TKN",23.2
2021-09-06,"primary_eff","TKN",21.73
2021-09-07,"primary_eff","TKN",25.52
2021-09-08,"primary_eff","TKN",26.89
2021-09-09,"primary_eff","TKN",22.49
2021-09-10,"primary_eff","TKN",37.41
2021-09-11,"primary_eff","TKN",NA
2021-09-12,"primary_eff","TKN",28.65
2021-09-13,"primary_eff","TKN",27
2021-09-14,"primary_eff","TKN",28.39
2021-09-15,"primary_eff","TKN",29.91
2021-09-16,"primary_eff","TKN",28.67
2021-09-17,"primary_eff","TKN",33.02
2021-09-18,"primary_eff","TKN",NA
2021-09-19,"primary_eff","TKN",29.56
2021-09-20,"primary_eff","TKN",31.23
2021-09-21,"primary_eff","TKN",31.91
2021-09-22,"primary_eff","TKN",26.58
2021-09-23,"primary_eff","TKN",22.11
2021-09-24,"primary_eff","TKN",24.79
2021-09-25,"primary_eff","TKN",NA
2021-09-26,"primary_eff","TKN",23.76
2021-09-27,"primary_eff","TKN",25.95
2021-09-28,"primary_eff","TKN",19.85
2021-09-29,"primary_eff","TKN",21.95
2021-09-30,"primary_eff","TKN",23.88
2021-10-01,"primary_eff","TKN",27.49
2021-10-02,"primary_eff","TKN",NA
2021-10-03,"primary_eff","TKN",21.59
2021-10-04,"primary_eff","TKN",21.55
2021-10-05,"primary_eff","TKN",30.17
2021-10-06,"primary_eff","TKN",28.6
2021-10-07,"primary_eff","TKN",23.4
2021-10-08,"primary_eff","TKN",23.54
2021-10-09,"primary_eff","TKN",NA
2021-10-10,"primary_eff","TKN",26.31
2021-10-11,"primary_eff","TKN",28.72
2021-10-12,"primary_eff","TKN",12.96
2021-10-13,"primary_eff","TKN",11.95
2021-10-14,"primary_eff","TKN",18.1
2021-10-15,"primary_eff","TKN",21.33
2021-10-16,"primary_eff","TKN",NA
2021-10-17,"primary_eff","TKN",19.85
2021-10-18,"primary_eff","TKN",26.07
2021-10-19,"primary_eff","TKN",25.11
2021-10-20,"primary_eff","TKN",23.33
2021-10-21,"primary_eff","TKN",21.84
2021-10-22,"primary_eff","TKN",24.69
2021-10-23,"primary_eff","TKN",NA
2021-10-24,"primary_eff","TKN",24.69
2021-10-25,"primary_eff","TKN",27.13
2021-10-26,"primary_eff","TKN",8.71
2021-10-27,"primary_eff","TKN",15.72
2021-10-28,"primary_eff","TKN",10.75
2021-10-29,"primary_eff","TKN",5.09
2021-10-30,"primary_eff","TKN",NA
2021-10-31,"primary_eff","TKN",17.93
2021-11-01,"primary_eff","TKN",18.4
2021-11-02,"primary_eff","TKN",16.56
2021-11-03,"primary_eff","TKN",13.55
2021-11-04,"primary_eff","TKN",15.68
2021-11-05,"primary_eff","TKN",19.97
2021-11-06,"primary_eff","TKN",NA
2021-11-07,"primary_eff","TKN",17.79
2021-11-08,"primary_eff","TKN",17.27
2021-11-09,"primary_eff","TKN",20.21
2021-11-10,"primary_eff","TKN",23.1
2021-11-11,"primary_eff","TKN",17.86
2021-11-12,"primary_eff","TKN",20.05
2021-11-13,"primary_eff","TKN",NA
2021-11-14,"primary_eff","TKN",15.58
2021-11-15,"primary_eff","TKN",15.57
2021-11-16,"primary_eff","TKN",18.02
2021-11-17,"primary_eff","TKN",20.2
2021-11-18,"primary_eff","TKN",21.31
2021-11-19,"primary_eff","TKN",24.88
2021-11-20,"primary_eff","TKN",NA
2021-11-21,"primary_eff","TKN",17.48
2021-11-22,"primary_eff","TKN",20.46
2021-11-23,"primary_eff","TKN",21.23
2021-11-24,"primary_eff","TKN",23.64
2021-11-25,"primary_eff","TKN",21.03
2021-11-26,"primary_eff","TKN",21.69
2021-11-27,"primary_eff","TKN",NA
2021-11-28,"primary_eff","TKN",21.17
2021-11-29,"primary_eff","TKN",23.53
2021-11-30,"primary_eff","TKN",26.63
2021-12-01,"primary_eff","TKN",20.3
2021-12-02,"primary_eff","TKN",19.26
2021-12-03,"primary_eff","TKN",19.3
2021-12-04,"primary_eff","TKN",NA
2021-12-05,"primary_eff","TKN",13.59
2021-12-06,"primary_eff","TKN",16.58
2021-12-07,"primary_eff","TKN",19.8
2021-12-08,"primary_eff","TKN",17.46
2021-12-09,"primary_eff","TKN",22.2
2021-12-10,"primary_eff","TKN",28.41
2021-12-11,"primary_eff","TKN",NA
2021-12-12,"primary_eff","TKN",12.89
2021-12-13,"primary_eff","TKN",15.73
2021-12-14,"primary_eff","TKN",25.91
2021-12-15,"primary_eff","TKN",18.92
2021-12-16,"primary_eff","TKN",18.6
2021-12-17,"primary_eff","TKN",15.17
2021-12-18,"primary_eff","TKN",NA
2021-12-19,"primary_eff","TKN",16.65
2021-12-20,"primary_eff","TKN",15.96
2021-12-21,"primary_eff","TKN",22.48
2021-12-22,"primary_eff","TKN",21.63
2021-12-23,"primary_eff","TKN",26.38
2021-12-24,"primary_eff","TKN",22.33
2021-12-25,"primary_eff","TKN",NA
2021-12-26,"primary_eff","TKN",20.18
2021-12-27,"primary_eff","TKN",20.31
2021-12-28,"primary_eff","TKN",18.28
2021-12-29,"primary_eff","TKN",13.85
2021-12-30,"primary_eff","TKN",18.6
2021-12-31,"primary_eff","TKN",19.08
2021-01-01,"gto","flow",6.36
2021-01-02,"gto","flow",5.68
2021-01-03,"gto","flow",5.88
2021-01-04,"gto","flow",5.84
2021-01-05,"gto","flow",5.55
2021-01-06,"gto","flow",5.73
2021-01-07,"gto","flow",5.43
2021-01-08,"gto","flow",5.9
2021-01-09,"gto","flow",5.71
2021-01-10,"gto","flow",6.88
2021-01-11,"gto","flow",5.45
2021-01-12,"gto","flow",6.34
2021-01-13,"gto","flow",6.44
2021-01-14,"gto","flow",5.87
2021-01-15,"gto","flow",6.19
2021-01-16,"gto","flow",6.44
2021-01-17,"gto","flow",5.52
2021-01-18,"gto","flow",5.43
2021-01-19,"gto","flow",5.21
2021-01-20,"gto","flow",5.9
2021-01-21,"gto","flow",4.7
2021-01-22,"gto","flow",4.97
2021-01-23,"gto","flow",4.81
2021-01-24,"gto","flow",4.79
2021-01-25,"gto","flow",5.76
2021-01-26,"gto","flow",5.8
2021-01-27,"gto","flow",5.1
2021-01-28,"gto","flow",5.79
2021-01-29,"gto","flow",6.29
2021-01-30,"gto","flow",6.48
2021-01-31,"gto","flow",6.48
2021-02-01,"gto","flow",6.23
2021-02-02,"gto","flow",6.63
2021-02-03,"gto","flow",5.24
2021-02-04,"gto","flow",6.84
2021-02-05,"gto","flow",4.93
2021-02-06,"gto","flow",6.81
2021-02-07,"gto","flow",6.79
2021-02-08,"gto","flow",9.54
2021-02-09,"gto","flow",8.84
2021-02-10,"gto","flow",6.44
2021-02-11,"gto","flow",7.08
2021-02-12,"gto","flow",7.61
2021-02-13,"gto","flow",7.43
2021-02-14,"gto","flow",7.57
2021-02-15,"gto","flow",8.21
2021-02-16,"gto","flow",7.76
2021-02-17,"gto","flow",7.26
2021-02-18,"gto","flow",7.13
2021-02-19,"gto","flow",5.34
2021-02-20,"gto","flow",7.76
2021-02-21,"gto","flow",8.01
2021-02-22,"gto","flow",6.89
2021-02-23,"gto","flow",5.24
2021-02-24,"gto","flow",6.9
2021-02-25,"gto","flow",7.49
2021-02-26,"gto","flow",7.93
2021-02-27,"gto","flow",7.67
2021-02-28,"gto","flow",7.35
2021-03-01,"gto","flow",6.47
2021-03-02,"gto","flow",5.17
2021-03-03,"gto","flow",6.1
2021-03-04,"gto","flow",7.64
2021-03-05,"gto","flow",6.79
2021-03-06,"gto","flow",7.74
2021-03-07,"gto","flow",7.89
2021-03-08,"gto","flow",6.69
2021-03-09,"gto","flow",6.72
2021-03-10,"gto","flow",6.54
2021-03-11,"gto","flow",6.76
2021-03-12,"gto","flow",6.47
2021-03-13,"gto","flow",7.88
2021-03-14,"gto","flow",7.88
2021-03-15,"gto","flow",7.22
2021-03-16,"gto","flow",7.92
2021-03-17,"gto","flow",7.9
2021-03-18,"gto","flow",6.81
2021-03-19,"gto","flow",7.16
2021-03-20,"gto","flow",7.25
2021-03-21,"gto","flow",7.3
2021-03-22,"gto","flow",6.59
2021-03-23,"gto","flow",6.39
2021-03-24,"gto","flow",5.27
2021-03-25,"gto","flow",6.21
2021-03-26,"gto","flow",4.77
2021-03-27,"gto","flow",6.75
2021-03-28,"gto","flow",7.43
2021-03-29,"gto","flow",9.01
2021-03-30,"gto","flow",7.52
2021-03-31,"gto","flow",6.71
2021-04-01,"gto","flow",7.09
2021-04-02,"gto","flow",8.62
2021-04-03,"gto","flow",7.54
2021-04-04,"gto","flow",8.29
2021-04-05,"gto","flow",6.64
2021-04-06,"gto","flow",6.33
2021-04-07,"gto","flow",7.24
2021-04-08,"gto","flow",4.58
2021-04-09,"gto","flow",6.47
2021-04-10,"gto","flow",8.13
2021-04-11,"gto","flow",8.45
2021-04-12,"gto","flow",7.9
2021-04-13,"gto","flow",7.15
2021-04-14,"gto","flow",7.12
2021-04-15,"gto","flow",6.35
2021-04-16,"gto","flow",8.61
2021-04-17,"gto","flow",8.87
2021-04-18,"gto","flow",9.46
2021-04-19,"gto","flow",8.35
2021-04-20,"gto","flow",7.04
2021-04-21,"gto","flow",5.59
2021-04-22,"gto","flow",9.29
2021-04-23,"gto","flow",9.68
2021-04-24,"gto","flow",8.87
2021-04-25,"gto","flow",8.73
2021-04-26,"gto","flow",6.66
2021-04-27,"gto","flow",6.3
2021-04-28,"gto","flow",8.25
2021-04-29,"gto","flow",7.36
2021-04-30,"gto","flow",8.4
2021-05-01,"gto","flow",8.55
2021-05-02,"gto","flow",8.06
2021-05-03,"gto","flow",5.92
2021-05-04,"gto","flow",6.11
2021-05-05,"gto","flow",7.07
2021-05-06,"gto","flow",7.15
2021-05-07,"gto","flow",4.6
2021-05-08,"gto","flow",4.14
2021-05-09,"gto","flow",5.41
2021-05-10,"gto","flow",7.4
2021-05-11,"gto","flow",5.96
2021-05-12,"gto","flow",7
2021-05-13,"gto","flow",7.82
2021-05-14,"gto","flow",7.55
2021-05-15,"gto","flow",7.23
2021-05-16,"gto","flow",7.08
2021-05-17,"gto","flow",7.23
2021-05-18,"gto","flow",6.4
2021-05-19,"gto","flow",7.16
2021-05-20,"gto","flow",6.86
2021-05-21,"gto","flow",8.38
2021-05-22,"gto","flow",7.8
2021-05-23,"gto","flow",8.14
2021-05-24,"gto","flow",8.13
2021-05-25,"gto","flow",6.56
2021-05-26,"gto","flow",6.97
2021-05-27,"gto","flow",8.27
2021-05-28,"gto","flow",8.24
2021-05-29,"gto","flow",8.64
2021-05-30,"gto","flow",8.7
2021-05-31,"gto","flow",8.33
2021-06-01,"gto","flow",7.95
2021-06-02,"gto","flow",9.04
2021-06-03,"gto","flow",7.83
2021-06-04,"gto","flow",7.85
2021-06-05,"gto","flow",8.82
2021-06-06,"gto","flow",8.58
2021-06-07,"gto","flow",7.66
2021-06-08,"gto","flow",4.47
2021-06-09,"gto","flow",7.58
2021-06-10,"gto","flow",7.44
2021-06-11,"gto","flow",8.38
2021-06-12,"gto","flow",8.32
2021-06-13,"gto","flow",7.39
2021-06-14,"gto","flow",7.03
2021-06-15,"gto","flow",6.09
2021-06-16,"gto","flow",6.42
2021-06-17,"gto","flow",6.85
2021-06-18,"gto","flow",5.26
2021-06-19,"gto","flow",6.34
2021-06-20,"gto","flow",6.26
2021-06-21,"gto","flow",5.2
2021-06-22,"gto","flow",7.98
2021-06-23,"gto","flow",7
2021-06-24,"gto","flow",9.29
2021-06-25,"gto","flow",7.63
2021-06-26,"gto","flow",7.1
2021-06-27,"gto","flow",7.26
2021-06-28,"gto","flow",5.77
2021-06-29,"gto","flow",6.78
2021-06-30,"gto","flow",6.73
2021-07-01,"gto","flow",6.03
2021-07-02,"gto","flow",7.45
2021-07-03,"gto","flow",7.29
2021-07-04,"gto","flow",7.11
2021-07-05,"gto","flow",6.94
2021-07-06,"gto","flow",7.08
2021-07-07,"gto","flow",6.55
2021-07-08,"gto","flow",8.01
2021-07-09,"gto","flow",7.57
2021-07-10,"gto","flow",7.94
2021-07-11,"gto","flow",7.96
2021-07-12,"gto","flow",7.11
2021-07-13,"gto","flow",6.96
2021-07-14,"gto","flow",7.83
2021-07-15,"gto","flow",7.8
2021-07-16,"gto","flow",7.07
2021-07-17,"gto","flow",7.51
2021-07-18,"gto","flow",7.55
2021-07-19,"gto","flow",5.8
2021-07-20,"gto","flow",5.83
2021-07-21,"gto","flow",6.53
2021-07-22,"gto","flow",7.12
2021-07-23,"gto","flow",7.44
2021-07-24,"gto","flow",7.15
2021-07-25,"gto","flow",7.86
2021-07-26,"gto","flow",7.95
2021-07-27,"gto","flow",8.21
2021-07-28,"gto","flow",6.4
2021-07-29,"gto","flow",6.38
2021-07-30,"gto","flow",6.25
2021-07-31,"gto","flow",7.1
2021-08-01,"gto","flow",7.12
2021-08-02,"gto","flow",5.93
2021-08-03,"gto","flow",7.38
2021-08-04,"gto","flow",7.75
2021-08-05,"gto","flow",6.78
2021-08-06,"gto","flow",7.47
2021-08-07,"gto","flow",5.63
2021-08-08,"gto","flow",6.4
2021-08-09,"gto","flow",7.76
2021-08-10,"gto","flow",7.53
2021-08-11,"gto","flow",6.94
2021-08-12,"gto","flow",8.12
2021-08-13,"gto","flow",8.12
2021-08-14,"gto","flow",8.44
2021-08-15,"gto","flow",7.61
2021-08-16,"gto","flow",7.61
2021-08-17,"gto","flow",5.04
2021-08-18,"gto","flow",5.43
2021-08-19,"gto","flow",5.38
2021-08-20,"gto","flow",5.8
2021-08-21,"gto","flow",5.99
2021-08-22,"gto","flow",5.2
2021-08-23,"gto","flow",6.08
2021-08-24,"gto","flow",4.76
2021-08-25,"gto","flow",5.07
2021-08-26,"gto","flow",6.63
2021-08-27,"gto","flow",7.44
2021-08-28,"gto","flow",7.3
2021-08-29,"gto","flow",7.06
2021-08-30,"gto","flow",6.03
2021-08-31,"gto","flow",7.68
2021-09-01,"gto","flow",7.43
2021-09-02,"gto","flow",7.38
2021-09-03,"gto","flow",6.17
2021-09-04,"gto","flow",6.47
2021-09-05,"gto","flow",6.43
2021-09-06,"gto","flow",6.08
2021-09-07,"gto","flow",3.57
2021-09-08,"gto","flow",4.43
2021-09-09,"gto","flow",4.39
2021-09-10,"gto","flow",4.62
2021-09-11,"gto","flow",6.16
2021-09-12,"gto","flow",6.26
2021-09-13,"gto","flow",6.29
2021-09-14,"gto","flow",3.86
2021-09-15,"gto","flow",2.93
2021-09-16,"gto","flow",3.77
2021-09-17,"gto","flow",3.55
2021-09-18,"gto","flow",5.08
2021-09-19,"gto","flow",5.03
2021-09-20,"gto","flow",3.58
2021-09-21,"gto","flow",5.63
2021-09-22,"gto","flow",4.41
2021-09-23,"gto","flow",5.95
2021-09-24,"gto","flow",5.68
2021-09-25,"gto","flow",6
2021-09-26,"gto","flow",5.14
2021-09-27,"gto","flow",4.92
2021-09-28,"gto","flow",5.47
2021-09-29,"gto","flow",5.86
2021-09-30,"gto","flow",4.66
2021-10-01,"gto","flow",5.83
2021-10-02,"gto","flow",6.57
2021-10-03,"gto","flow",8.1
2021-10-04,"gto","flow",5.9
2021-10-05,"gto","flow",5.5
2021-10-06,"gto","flow",6.2
2021-10-07,"gto","flow",6.29
2021-10-08,"gto","flow",7.98
2021-10-09,"gto","flow",7.51
2021-10-10,"gto","flow",7.02
2021-10-11,"gto","flow",7
2021-10-12,"gto","flow",6.93
2021-10-13,"gto","flow",7.52
2021-10-14,"gto","flow",8.08
2021-10-15,"gto","flow",8.84
2021-10-16,"gto","flow",6.78
2021-10-17,"gto","flow",6.66
2021-10-18,"gto","flow",7.94
2021-10-19,"gto","flow",6.97
2021-10-20,"gto","flow",6.77
2021-10-21,"gto","flow",7.88
2021-10-22,"gto","flow",7.77
2021-10-23,"gto","flow",8.1
2021-10-24,"gto","flow",7.85
2021-10-25,"gto","flow",7.88
2021-10-26,"gto","flow",7.9
2021-10-27,"gto","flow",7.43
2021-10-28,"gto","flow",7.93
2021-10-29,"gto","flow",8.39
2021-10-30,"gto","flow",7.99
2021-10-31,"gto","flow",9.55
2021-11-01,"gto","flow",8.41
2021-11-02,"gto","flow",8.67
2021-11-03,"gto","flow",8.01
2021-11-04,"gto","flow",8.45
2021-11-05,"gto","flow",8.42
2021-11-06,"gto","flow",8.91
2021-11-07,"gto","flow",9.16
2021-11-08,"gto","flow",8.57
2021-11-09,"gto","flow",8.6
2021-11-10,"gto","flow",9.02
2021-11-11,"gto","flow",8.83
2021-11-12,"gto","flow",8.28
2021-11-13,"gto","flow",8.69
2021-11-14,"gto","flow",8.94
2021-11-15,"gto","flow",8.53
2021-11-16,"gto","flow",8.51
2021-11-17,"gto","flow",8.2
2021-11-18,"gto","flow",8.45
2021-11-19,"gto","flow",8.97
2021-11-20,"gto","flow",8.97
2021-11-21,"gto","flow",8.25
2021-11-22,"gto","flow",8.54
2021-11-23,"gto","flow",9.3
2021-11-24,"gto","flow",8.31
2021-11-25,"gto","flow",9.07
2021-11-26,"gto","flow",9.1
2021-11-27,"gto","flow",9.29
2021-11-28,"gto","flow",8.74
2021-11-29,"gto","flow",9.36
2021-11-30,"gto","flow",8.13
2021-12-01,"gto","flow",8.01
2021-12-02,"gto","flow",8.97
2021-12-03,"gto","flow",8.08
2021-12-04,"gto","flow",7.46
2021-12-05,"gto","flow",7.48
2021-12-06,"gto","flow",7.38
2021-12-07,"gto","flow",9.14
2021-12-08,"gto","flow",9.43
2021-12-09,"gto","flow",7.94
2021-12-10,"gto","flow",7.8
2021-12-11,"gto","flow",5.82
2021-12-12,"gto","flow",7.59
2021-12-13,"gto","flow",6.96
2021-12-14,"gto","flow",6.85
2021-12-15,"gto","flow",5.84
2021-12-16,"gto","flow",5.51
2021-12-17,"gto","flow",7.37
2021-12-18,"gto","flow",5.83
2021-12-19,"gto","flow",6.87
2021-12-20,"gto","flow",6.91
2021-12-21,"gto","flow",7.84
2021-12-22,"gto","flow",8.23
2021-12-23,"gto","flow",6.7
2021-12-24,"gto","flow",7.81
2021-12-25,"gto","flow",7.16
2021-12-26,"gto","flow",6.97
2021-12-27,"gto","flow",4.27
2021-12-28,"gto","flow",7.42
2021-12-29,"gto","flow",6.7
2021-12-30,"gto","flow",5.71
2021-12-31,"gto","flow",7.29
2022-01-01,"gto","flow",6.71
2022-01-02,"gto","flow",6.79
2022-01-03,"gto","flow",6.57
2022-01-04,"gto","flow",7.62
2022-01-05,"gto","flow",8.33
2022-01-06,"gto","flow",7.63
2022-01-07,"gto","flow",8.26
2022-01-08,"gto","flow",4.97
2022-01-09,"gto","flow",5
2022-01-10,"gto","flow",5.86
2022-01-11,"gto","flow",6.71
2022-01-12,"gto","flow",7.01
2022-01-13,"gto","flow",8.16
2022-01-14,"gto","flow",5.43
2022-01-15,"gto","flow",7.77
2022-01-16,"gto","flow",7.77
2022-01-17,"gto","flow",7.06
2022-01-18,"gto","flow",7.96
2022-01-19,"gto","flow",7.85
2022-01-20,"gto","flow",6.88
2022-01-21,"gto","flow",6.41
2022-01-22,"gto","flow",8.25
2022-01-23,"gto","flow",7.58
2022-01-24,"gto","flow",7.8
2022-01-25,"gto","flow",8.03
2022-01-26,"gto","flow",6.3
2022-01-27,"gto","flow",8.28
2022-01-28,"gto","flow",8.18
2022-01-29,"gto","flow",9.33
2022-01-30,"gto","flow",9.46
2022-01-31,"gto","flow",5.31
2022-02-01,"gto","flow",5.45
2022-02-02,"gto","flow",7.71
2022-02-03,"gto","flow",7.92
2022-02-04,"gto","flow",8.44
2022-02-05,"gto","flow",9.35
2022-02-06,"gto","flow",9.45
2022-02-07,"gto","flow",8.65
2022-02-08,"gto","flow",8.76
2022-02-09,"gto","flow",8.79
2022-02-10,"gto","flow",8.72
2022-02-11,"gto","flow",7.98
2022-02-12,"gto","flow",8.57
2022-02-13,"gto","flow",8.41
2022-02-14,"gto","flow",7.01
2022-02-15,"gto","flow",8.99
2022-02-16,"gto","flow",8.82
2022-02-17,"gto","flow",6.96
2022-02-18,"gto","flow",7.96
2022-02-19,"gto","flow",8.02
2022-02-20,"gto","flow",8.26
2022-02-21,"gto","flow",8.19
2022-02-22,"gto","flow",7.64
2022-02-23,"gto","flow",8.33
2022-02-24,"gto","flow",8.08
2022-02-25,"gto","flow",6.87
2022-02-26,"gto","flow",6.32
2022-02-27,"gto","flow",6.56
2022-02-28,"gto","flow",6.02
2022-03-01,"gto","flow",5.92
2022-03-02,"gto","flow",5.62
2022-03-03,"gto","flow",6.25
2022-03-04,"gto","flow",7.29
2022-03-05,"gto","flow",7.12
2022-03-06,"gto","flow",7.28
2022-03-07,"gto","flow",6.78
2022-03-08,"gto","flow",6.51
2022-03-09,"gto","flow",6.12
2022-03-10,"gto","flow",6.97
2022-03-11,"gto","flow",6.83
2022-03-12,"gto","flow",7.01
2022-03-13,"gto","flow",7.21
2022-03-14,"gto","flow",6.55
2022-03-15,"gto","flow",7.09
2022-03-16,"gto","flow",7.37
2022-03-17,"gto","flow",7.02
2022-03-18,"gto","flow",6.6
2022-03-19,"gto","flow",5.96
2022-03-20,"gto","flow",6.4
2022-03-21,"gto","flow",7.21
2022-03-22,"gto","flow",7.58
2022-03-23,"gto","flow",6.71
2022-03-24,"gto","flow",7.45
2022-03-25,"gto","flow",6.95
2022-03-26,"gto","flow",6.96
2022-03-27,"gto","flow",7.14
2022-03-28,"gto","flow",6.54
2022-03-29,"gto","flow",7.61
2022-03-30,"gto","flow",7.16
2022-03-31,"gto","flow",6.42
2022-04-01,"gto","flow",7.49
2022-04-02,"gto","flow",6.49
2022-04-03,"gto","flow",6.69
2022-04-04,"gto","flow",7.1
2022-04-05,"gto","flow",7.84
2022-04-06,"gto","flow",7.31
2022-04-07,"gto","flow",7.94
2022-04-08,"gto","flow",8.02
2022-04-09,"gto","flow",8.06
2022-04-10,"gto","flow",7.92
2022-04-11,"gto","flow",7.62
2022-04-12,"gto","flow",7.34
2022-04-13,"gto","flow",7.71
2022-04-14,"gto","flow",7.49
2022-04-15,"gto","flow",7.28
2022-04-16,"gto","flow",7.2
2022-04-17,"gto","flow",6.96
2022-04-18,"gto","flow",6.97
2022-04-19,"gto","flow",7.19
2022-04-20,"gto","flow",7.35
2022-04-21,"gto","flow",6.81
2022-04-22,"gto","flow",7.29
2022-04-23,"gto","flow",7.98
